"city_name","hotel_name","hotel_star","review_reviewername","review_reviewerloc","review_quote","review_text"
"Lombok","Qunci Villas Hotel","4","clocher44","
Adelaide, Australia
","Picture perfect","The stunning sunsets, the warm and friendly service, beautiful water features, gardens and pristine pools added to a sense of relaxation and well being at Qunci. Highlights included the delicious spa treatments which we enjoyed each days. The Spa staff were very welcoming, well trained and professional and the facility a perfect retreat in which to unwind and get totally spoilt. Congratulations Qunci it is evident that every comfort has been considered and that huge effort has gone into recruiting and training great staff.."
"Lombok","Qunci Villas Hotel","4","Janet T","
Chelmsford, United Kingdom
","The best hotel ever","We stayed for one night at Qunci Villas before a trek on MR Rinjani. The location, food and service are truly outstanding and intimate. Would be a wonderful honeymoon hotel. After our trek there was muddle with our pick up by another hotel and the Qunci Villas reception staff were so kind and helpful making calls for us providing drinks despite the fact we looked like tramps after the trek.The service has to be the best ever !"
"Lombok","Qunci Villas Hotel","4","jun3loh","
","Best vacation ever!","Just got back from our 7 days honeymoon at Qunci Villas. You have to experience it to believe it, the breathtaking sunset, friendly staffs, clean and spacious rooms (minimalist concept), comfortable beds, infinity pool, beautiful little touches, delicious meals, best ever spa experience, and the list goes on. Very impressed with the service offered by the staffs here, especially Gatot, Ferby, Putri and Aziz who has been very accommodating, helpful and pleasant!We were so comfortable staying back in the hotel for the whole 7 days that we didnt want to leave for any Gili (Island). My husband and i just chilled by the beach, people watching, reading books and enjoying the sun set as well as sea breeze. The owner has done an absolutely wonderful job, please keep it up! For those who are looking for a place to stay in Lombok, just book it as the rooms get taken up pretty quickly! Some beautiful pictures i would like to share...For those flying into Lombok, suggest you arrange with the hotel for their airport pick up although its a bit more pricey than flagging down a cab, it saves you the hassle and gives you a really wonderful start to your stay here.This place absolutely tops my favourite list and will definitely be coming back again, planning a longer stay perhaps 2 weeks. Hopefully soon if we win the Instagram Contest! :)"
"Lombok","Qunci Villas Hotel","4","Al9907","
","Idyllic Indonesian getaway","We stayed in a partial ocean view room for four nights. The attention to detail and quality of device were second to none. From bringing me paracetamol for a headache on my first morning to the complimentary fruit skewers on the afternoon, Quinci knows how to make guests feel relaxes and comfortable. We loved the accessibility to the beach and the beautiful sunsets every night. The food is not on the cheap side but the quality and service make up for the slight increase. This hotel is perfect for those looking to relax poolside or adventuring into the countryside or snorkelling in the Gilli Islands. We definitely plan on returning to Quinci."
"Lombok","Qunci Villas Hotel","4","NelsonLife","
Perth, Australia
","Book it - Your Search is Done!","The superior customer experience started the moment we transferred from Gili T to Lombok and arrived at the private harbour to have Qunci staff member, Ryan, pick us up and graciously drive us 10 minutes up the road to Qunci Villas. Upon checking in, our advance room request was honoured, we were provided a cold drink and cloth to cool off with, and Nova kindly chatted with us as he showed us our stunning Ocean View Room (#55). The grounds, landscape and design of Qunci is perfect for a beautiful environment of Lombok and for a classic yet modern Indonesian stay. In addition to the obvious care in how Qunci was designed, it's the little things and the staff that really make guests feel taken care of. After eating breakfast one morning overlooking the ocean, the restaurant manger came over to chat with us and make sure everything was good; a small but nice touch. At the pool each day, numerous staff would make sure you have towels, any food/drink you want, etc., and it is this great level of causal (in an Indo sense) yet attentiveness you get that makes the stay extra great. Food was great, location was just 5 minutes to central Sengiggi by taxi or motorbike, and there were great casual dinning options on either side of Qunci; try them both if you like good casual indonesian fare! Unlike much of Bali, or the Gili's, Lombok is very quite generally and even Sengiggi is pretty mellow, so don't come over thinking you're gonna party the night away. We loved Lombok for it's beauty, mellow vibe, authenticity, and lack of crowds. Sengiggi is also very close to the Gili's should you want to go there for a stay or just a day (I'd recommend it; we stayed several nights there for a good contrast). Besides, Qunci, we ate at Sasak Warung on the beach next to Qunci, Paradiso on the other side, and de Quake in town...all great and recommended!"
"Lombok","Qunci Villas Hotel","4","SPD025","
Perth, Australia
","The place to stay in Lombok","My husband and I stayed in a one bedroom pool room (Qenenga) for 5 nights in October. We loved every minute. The room was clean and spacious and expertly made up every morning with a turn down service each night. The beds are very firm, but comfortable. The pool was large, well maintained and the perfect temperature. The staff were friendly and helpful went out of their way to meet our every wish. The restaurants were lovely and everything we ate was delicious and reasonably priced. There was a great selection for breakfast which could be had overlooking the ocean or on the deck of our room. The real star of our trip was the days spa. We spent at least an hour and a half in it each day. All the treatments were amazing - a spiced bath following a massage and scrub is highly recommended!Walun (sp?) in the day spa gave the best massage of the trip and our driver (whose name escapes me) was terrific - great sense of humour and informative local stories.Qunci Villa's has taken a slice of paradise and turned it into heaven.We very much hope to be back next year."
"Lombok","Qunci Villas Hotel","4","AlistairAsh","
Perth, Australia
","Heaven","A group of us hired the 3 Bed Villa as part of a wedding entourage that flew out from Perth.I have to say, this is one of my favorite's and will be adding it to my list of place to return. Its secluded enough to get the P&Q you want, but close enough to the beach restaurants etc..Highly recommended if your travelling in a group!"
"Lombok","Qunci Villas Hotel","4","PieterdeN","
The Hague, The Netherlands
","Gorgeous spa, but the resort could be everywhere","We stayed for 3 nights in this resort, 60 minutes driving in the night from Praya (IDR 225,000).They were helpful in getting our flight booked from Bali to Lombok, since I could not arrange that on-line with Lion's.The compound could be on every beach. Its seems as if Qunci prposefully does not like to reveal that it is located in Lombok. The resort is 5 years old we were told, so the trees are still in its infancy state. The rooms are nice, but again, a bit anonymous. Anyhow, the pictures on the site are made with special effects that we have not been able to find.And ... the devil is in the details: no replacement of fresh fruit, low on filling up the shampoos, sheets are changed around 16.00h etc.The staff is very friendly and well trained. There are 3 infinity pools, very well laid out along the small beach, a good place to watch the sun setting. The food is regular, more Thai/Viet than Indonesian. The boon, however, is the spa. Very reasonably priced (USD 30 + 21% VAT) as compared to other spa's, which make you come back. Expert ladies in a very stylish surrounding.In conclusion, 4 stars and don't try to get a fifth one."
"Lombok","Qunci Villas Hotel","4","Tenielle M","
Brisbane, Australia
","Absolutely top in every way! Amazing spot for a wedding!","We've been privileged enough to attend 2 weddings at Qunci Villas over the past 12 months and we couldn't possibly recommend it enough. From the moment you arrive to the moment you leave it's another world. The most incredible service you could imagine, beautiful, friendly, warm faces, nothing is ever too much for them. It's understated and graceful, attentive but also plenty of privacy. Rooms are quiet, beautifully furnished with an amazing outdoor showers, everything is taken care of and considered right down to the smallest touches. Beautiful beach front dining, watching the sun go down over the stunning pools as the world slows down, it's absolute paradise. A trip to the Gili's is a must whilst you're there! 10 out of 10!"
"Lombok","Qunci Villas Hotel","4","kimba38","
sydney
","closer to paradise","Stayed recently for 4 nights with another couple. Choose Qunci mainly from TA reviews & wasn't disappointed.Everything about this resort has a feel of understated quality & together with the superb setting & good service made for a very enjoyable and relaxing stay.we choose to stay in 2 partial ocean view rooms & initially had the upper & lower levels of one building - both had the best ""partial ocean views"" I have ever seen, however we were a bit concerned about the privacy of our lower level room, mainly due to the open shower & asked to move to another 2nd level room. The new room was a slightly different (but better) layout, was much lighter & still had the outside shower but everything felt much more private. However the ocean view was reduced to a fraction of the old room - this isn't a criticism really, we were very happy with our new room - but I want to point out that rooms here do have different levels of privacy & views. The staff however are excellent & will do their best to provide what you need to make your stay enjoyable.So - whats not to like about paradise? - well, nothing really. But I should point out that Qunci is too far to walk in to Sengiggi (but only a 5 minute drive), also that the beach in front has a rocky base.Everything else is perfect.We decided to ask for TV's in our rooms & found it good for news catch ups. The wifi was free, easy to access & available in all areas (great to use by the pool).Breakfast is not buffet but there is a good menu to order from & it is delivered quickly, plus you get to eat looking over the brilliant ocean every morning. The brazilian toast was my favorite & the bread baskets were always fresh.There is a great little beach bar that serves tasty food & the best cocktails at sunset. I really liked that the happy hour (5 to 7) included all the cocktails & allowed a flexable choice)But the absolute best part about qunci for me was the fabulous pools & comfy chairs all looking over the infinity pools to the ocean.There is a choice of 2 larger pools & one slightly smaller adults only pool next to the beach bar.The water of these pools is kept at a lovely refreshing temp & it was just the perfect spot to swim & relax all cares away. Despite a full resort there was never any problem with full lounges or pools & in fact most times we felt very exclusive lounging or swimming. towels are freely available & not restricted to silly towel cards. Staff even let us take a pool towel on a day trip to the islands.We also tried the 2 resort restaurants (something we rarely do) & both gave us excellent food & wine in a magical setting overlooking the flood lit water (so perfect for romance).We also tried the spa at the resort, the price was very resonable and all four of us felt that it was the best massage in many asian trips - would highly recommend a massage treatment here.I also cannot praise the staff enough - while many resorts seem to make it hard work to ask for anything, nothing was a problem for the staff here. They all seemed happy & it showed in their performance.We would all stay in qunci again & with direct flights from perth to Lombok soon - I can't wait."
"Lombok","Qunci Villas Hotel","4","meatm8","
New Zealand
","10/10 for 10 days","From the moment after check in, walking through the grounds we knew we had come somewhere special. We spent ten fabulous days at Qunci Villas in Villa number (7), closest to the adults only pool and bar. Everything was above our expectation. The staff were graceful and courteous but not intrusive. Nothing was a problem for them. On arrival I locked myself out of the in-room safe, they come and unlocked it straight away then walked back to bring me a power adaptor. We never run out of towels and the shampoo and conditioner were filled daily. Although the resort is not in Senggigi it's a short Taxi ride only costing AU$2. They also do airport transfers and its about an hour away.Qunci Villas is a very romantic place it seemed like ever couple thought they were the only two there, this is not surprising as this is how the staff made you feel.We took advantage of the facilities including, the spa where my wife had several enjoyable massages and a cooking class held by the executive chef. We highly recommend this as its a great price, you learn from the best and you get the food served up for lunch, enough for two.There are many special things about QV, happy hour, adults only pool, out door showers the list goes on. All I can suggest is you go there, you won't be disappointed."
"Lombok","Qunci Villas Hotel","4","RubyAustralia","
Hobart, Australia
","Another world","Qunci villas are everything you could want on a holiday in Paradise...The rooms are quietly elegant, cool, comfortable and a pleasure to be in.There is no tv which, while it would be nice to watch in the morning, is something you get used to not having and not missing., iThe bathrooms are open air and although it gets quite hot in there with the sun on your makeup, it is lovely to shower looking up at the tree with the pink flowers on and the palm trees gently swaying in the breeeze.The hotel is right on the beach and there aren't too many annoying hawkers that come along, I find to chat to them and maybe buy something quiet relaxing and they appreciate your attention I think.The food in both the Quali and the Quah restaurants is different and delicious, one side having Asian seafood and the other Meditteranean. Watching people swimming or just watching waves is an enjoyable thing to do waiting for your food.The staff stop at nothing to make your every whim become a reality, even down to how you like your coffee! amazing.You need to come here and spoil yourself.Sengiggi used to be closer to the Mataram airport and now the Praya one is 1 1/2 hours or thereabouts away but still worth the trip..."
"Lombok","Qunci Villas Hotel","4","nola m","
Geelong, Australia
","spoil yourself","We have just returned from our 5 night stay at quinci luxury villas. We stayed in the 2 bedroom villa on the hill-which enabled us to enjoy the facilities of the resort and the space/service of a private villa. The resort facilities were beautiful and the staff are outstanding -so lovely and helpful. We were a bit hesitant having private butlers but on meeting our two butlers(andi and eko) we were intantly put at ease. They provided first class service in a professional manner with out being intrusive.They made us feel that nothing was too much trouble and had such lovely caring natures. Lombok itself was a welcome relief after the noise and pollution of bali(much more laid back). I would definately recommend this villa/hotel and my sisters and I are already planning our return trip to this little piece of paradise."
"Lombok","Qunci Villas Hotel","4","AussieTraveller1983","
Surfers Paradise, Australia
","Paradise","We first visited Qunci Villas in September 2011 as we had chosen Qunci to host our destination wedding with 30 guests. Needless to say we loved it that much we returned in September 2012 and again this year in September.The Qunci staff on each visit were as friendly as ever, and it’s really great how many staff remembered us given the intervals between our stays.We have stayed in the 3 Bedroom Villa (Qusia) up the hill from the main Qunci hotel each visit, and couldn’t imagine a more relaxing way to spend a week away from home. We have both travelled extensively and Lombok is our number one pick. It’s paradise to us.The butlers Munzier and Budi were great, and couldn’t have done a better job making us feel more comfortable for 7 nights.For day trips, do see the waterfalls and take a trip over to Gilli Meno or Gilli Air to snorkel with the sea turtles, it’s a great day.We spent a fair bit of time in the Qunci Day Spa, and will certainly recommend it to other future guests - professional, clean and well trained staff.The Qunci restaurants have improved significantly since our previous visit last year – a credit to the management, and we had no issues with any of the meals served. There was a good mix of Seafood, Mediterranean and Indonesia dishes. We had the chocolate Molten cake for dessert so many times that we just had to ask for the recipe!"
"Lombok","Qunci Villas Hotel","4","Skigal08","
Washington DC, District of Columbia
","Fantastic for honeymooners!","We stayed at Qunci Villas for 4 nights in early October 2013, in between our time in Sanur, Bali and Ubud, Bali. From the moment we stepped foot on the hotel grounds, we knew we were staying somewhere very special. Given that we were on our honeymoon, I reached out to the hotel staff beforehand, who made sure we had the best ocean view room possible on the grounds. They certainly delivered, and the staff consistently went out of their way to make sure we were having a great time. Nova at Qunci Villas really went out of his way to ensure our stay was as pleasant as possible, and helped us book both a day trip to the nearby Gili Islands and our return ""fast boat"" trip to Bali via Gili Cat (also highly recommended). Afif (hopefully I am spelling his name right) was very excellent in waiting on us during the romantic candllelit dinner that I booked for our honeymoon. The food was also consistently great at Qunci Villas, to the point where we only ate one meal away from the hotel. The spa is also worth mentioning; my wife and I got two massages each. The prices were very reasonable and the spa staff very good. We would highly suggest staying at Qunci Villas for those looking for some time away from the hustle and bustle of Bali. Lombok is an amazing island and is much quieter than Bali, which was perfect for us honeymooners. The views of the Lombok Strait from our hotel room were breathtaking, and the 2 for 1 happy hour was also a nice touch. Finally, the hotel does special dinner evenings on the beach for a nominal fee. The hotel was a good value and is actually priced cheaper than it should be. We will hopefully return to Lombok someday and we will definitely stay at Qunci Villas again! Qunci Villas was the highlight of our trip to Indonesia!"
"Lombok","Qunci Villas Hotel","4","Tony L","
Perth, Australia
","Great holiday at Qunci","We stayed at Qunci for a week and can't wait to go back. Everything about our holiday there surpassed our expectations. The staff were so friendly and attentive, the food delicious and very reasonably priced, and the massages at the spa the best ever! The only tiny hiccup was the very early call to prayer from the mosque, but hey, as a visitor to their country, we can't complain. We found all the Lombok people to be extremely friendly and helpful."
"Lombok","Qunci Villas Hotel","4","Richard N","
Geneva, Switzerland
","Picture perfect but very dense and crowded","Pros:- Sunset from the pool and restaurant is gorgeous and peaceful.- Facilities: very pleasant pools, picture perfect grounds, manucured gardens- Good money for value ratio- Really appreciated the night setting with dim lights all over the resort and candles. It was a real plus.- Dinner food was fabulous at the seafood restaurant: good choice, tasty, and very good quality.Cons:- Main con is the very very dense grounds. Villas are very close to each other, and to the walking paths, thus ending disrupting the privacy you would expect while on holidays, especially when staying on ground floor villas.- Very crowded and busy as it is a very popular destination. So do not expect to feel secluded at the beach, the restaurant, the pools...- Avoid Qima (2bedrooms villa) as the rooms are really dark, and the private pool is very cold being shadowy most of the day. There was also a broken tile on the pool floor and it hurted a lot when hitting it.- Be aware as there is no TV in the room for watching movies at night.- Very popular with french crowd (if it qualifies as a con)- Spa facilities is average and charmless. Price was fair though.- Breakfast food was average and a bit dull ( tried 3 different menus).- Staff was not as friendly and attentive as in other indonesia's similar hotels: probably because they have to serve so many guests, some lack passion (thumbs up though to the guest relation guy, can't remember his name but he's an exemple to follow for the others).Overall:The hotel is US owned so it does feel very professional and you feel that the guy knows his job.I am not sure I would recommend this hotel eventhough it has a good location, pleasant facilities and offer good value for money. But you should be aware that it is very popular, so very crowded all the times and because it is so compact, you can hardly find privacy in your room or day bed lounge."
"Lombok","Qunci Villas Hotel","4","RoWiVenlo","
Venlo
","Roy and Wilma Kerrebijn","It is a amazing hotel. The staff always gives you personal attention at the pool, restaurants and front desk. They were so friendly and helpfull. We were staying in an Ocean View room on the higher floor (room 52) which was awesome.We stayed here for 6 days and every day it was like paradise. Everything was also very clean.The food in the restaurants is very tastefull and they were willing to accept special wishes considering the food.Special thanks to Mas Putu who also was our guide during a bicycle tour around Lingsare.Roy and Wilma - negeri Belanda"
"Lombok","Qunci Villas Hotel","4","OneUniverse","
australia
","Best hotel ever with the BEST STAFF EVER!","Me and my partner are staying at this very moment at qunci villas. We are on our honeymoon, a very special moment :)The hotel is just amazing, and going through each point would be just repeating previous excellent reviews. What we would like to mention though, the AMAZING, wonderful, friendly etc etc etc staff at this place. It's obvious they are very happy employees and that for us (western, wealthy, white tourist that don't wanna feel we are ripping of locals and their culture) is priceless. Special thanks to Gatot, Dony, Husman,Joe, Adi, Ayu and many more I can't remember their names. They are making our stay more beautiful than we expected. Please Mr Scott keep being the amazing boss we can see you are :)Andrea and Dan"
"Lombok","Qunci Villas Hotel","4","Ben G","
London
","Superb","We were worried coming here from a small boutique style hotel. We need not have been.Amazing staff, excellent food - even if a relatively large hotel you still feel that you are special.Rooms are great. . Pool amazing. Beach is pretty. Just a pleasure all round and a good base for a trip to Gili Islands. Also a superb spa"
"Lombok","Qunci Villas Hotel","4","marjin-herlinde","
Oostkamp, Belgium
","heaven on earth!","Qunci villa's was the last stop on our honeymoon and they saved the best for last, that's for sure!We staid 2 nights in Quntum with a private pool and we felt we where in heaven!After 2 nights we moved to a larger 2 bedroom villa up the hill, Qunang, with a private butler!!This was more than we had ever imagined!We where threated like the King and Queen!Special thanks to our butlers Ony and Andi for the perfect service!All of the staff is verry helpful en friendly.All of the 3 restaurants are verry nice and a good choice in different things!And not to forget, the spa, we had the coupels threatment ( 3h )Wauw, we where reborn after this! ( and with the soft skinn like a baby! )If we visit Lombok again, Quinci villa is the place we will stay in ;-)GrMarijn & Herlinde."
"Lombok","Qunci Villas Hotel","4","Mad_Man_Yorkshire","
Barnsley, United Kingdom
","Where shall we begin with this one?","Just returned from 7 nights at Qunci staying in one of the pool villas (Qumbara) and what can I say except ""Stunning"". From the moment we arrived to the moment we left there were smiles and hard working staff attentive to your every need. We arrived in the late evening around 8.30pm after a flight down from Singapore so didn't really get to see the beauty of the resort as such until next morning.A swift check-in and we were off to our villa. The room had been prepared with flowers on the bed, orchids around the bed a really nice touch ( really funny when the orchid disappeared next day and they were placed in another villa) either which way the villa was excellent. I had noted from TA that TV's were available upon request so I had emailed in advance however no sign of it. A phone call to reception and within minutes an engineer arrived carrying a TV and stand. No issues here at all. I had however picked up the wrong adaptor for Indonesia, in my head it was 2 pronged flat plugs, in fact it was 2 prong rounds. Again not a problem the TV guy disappeared and returned with an adaptor in minutes. Brilliant. So by the time we had got ourselves sorted it was coming up to 10.00pm so we had a stroll around the resort and something to eat. We thought it may be a little late but no, the restaurants are open until 11.00pm so no worries even though we were the only people left in there. The food was superb and fantastically priced. So much so there really is no need to venture out of the hotel to eat if you don't want to. Unlike many other hotels where the food is overpriced.Breakfast as others have pointed out is an a-la-carte affair, a good selection and don't be afraid to order a couple of different things, We tended to have our main selection along with a Parisian basket which was really some pastries and bread with jam to share. Good strong Indonesian coffee and the day is off to great start. The resort has 3 great pools to chose from so always plenty of beds and towels, no need to reserve them here you wont have a problem, and the pools are cleaned and cleared of leaves constantly by the staff and great job by all. By 5.00pm when the sun is starting to fade a great time to try the buy one get one free cocktails. a vast array to chose from, so many cocktails so little time to try them all. A perfect end to the day and start to the evening watching the sun go down over Bali and Mt Agung in the distance. As I have mentioned dinner in either restaurant was top notch, the food was excellent and service impeccable. All in all a fantastic hotel and place to relax. Highly recommended and I know we will be back. I must however mention a couple of points to ensure a fair and balanced review and points I feel important to make. As I said we stayed in a pool villa (Qumbara) a beautifully appointed place and well worth the extra money every time. However please note it backs onto quite a noisy staff area, if you want an afternoon nap you may want to use earplugs as it can bet a little rowdy, Also as many have said the local mosque can be heard in the early morning so those ear plugs come in handy, but that said it is a predominantly Muslim country so deal with it, its not the end of the world and it is well documented that this happens. Also the pool villas are quite shaded with overhanging foliage so the pool does tend to be cold, well freezing actually, but then again a welcome rest bite from the sun. Not a show stopped but one to be aware of, we lost the sun after around noon so we went to the communal pools in the afternoon which did kind of contradict the point of paying for a private pool villa. Would any of these points stop me coming back? Not a chance. Qunci is a really gem in Indonesia. If you are thinking about booking it, don't think any longer, just do it you wont be disappointed I am sure"
"Lombok","Qunci Villas Hotel","4","laney_o","
sydney
","Beautiful place, great value for value for money - some considerations though","Qunci is very beautiful and having splurged at some expensive places - I thought you get huge value for money here. Its has many 5 star touches at much less than 5 star prices. I would agree that its not fantastic for families, its very adult oriented. HOWEVER, our family group with 4 kids under 7 still had a great time and the staff were very welcoming. They are so kind to the children, attending to their needs with warm smiles. Early dinners are a breeze. The pools are quite deep with no shallow end, its step step and you're in to 1.6m. Fine if you're a competent swimmer but our 5 year old could only hover on the steps. Rooms are tight fit for a family and there are no interconnecting rooms so you have to get a villa. There's a local school across the roads so any families that would like to give their pampered kids a dose of realism, guests can go over and play games which is great. Outings were tricky, its quite a drive to go to the sights for young kids. I'd suggest with a longer break that you stay at 2-3 locations near the major sights.The spa was FABULOUS and great value, I highly recommend their early bird package. Food was nice, not amazing but nice. Food service was sometimes slow, but hey, its Asia not Sydney, you're on holidays so best to just chill. We heard the mosque on the top level but not the bottom and we were far enough away to be able to fall asleep again.Guest services were very accommodating. My sister had trouble sleeping as a villa pool pump sound kept them awake in their room and they moved her that day. They also changed our move to an ocean view when we wanted to be close to the rest of our family.All in all, we had a really great time"
"Lombok","Qunci Villas Hotel","4","KrisK1987","
Lynden, Washington
","Relaxing Place, Don't Recommend for Families","After reading some favorable reviews from others who travelled here with families I decided on the Qunci Villas as part of my first Lombok Trip. I also stayed at several other hotels in Lombok as I am expecting to return once every couple of years when visiting my wife's family. Out of the three, I would have to put Qunci at the bottom for families but the top for the honeymoon/couples group. For families: This place is really not ideal. You can certainly have a great time as others have, but there are vastly superior options out there. We had an 18 month old and even if a good bit older I would of think he would be bored and out of place here. Personally I think Qunci would benefit everyone by just making this place adults only. It would make this place that much more peaceful and force families to look at a better option.For couples: Excellent place for a romantic getaway. The resort is beautiful and the owner has clearly taken time to make this feel like a special place. First class service all the way around, never had any problems whatsoever.I do have a few suggestions, nothing deal breaking but I'd like to mention them since I know the owner reads these: -There was no in room menus for room service. You had to walk to the restaurants to get the menu or put in an order to get food delivered. Granted, most the time you'll want to eat in the restaurant with the excellent views but when its late/windy/raining having the menu right there in room already makes sense.-The coffee in the breakfast was extremely bitter and undrinkable, tasted like some cheap instant IndoCafe...maybe just the local flavor? The breakfast otherwise was excellent, really enjoyed the delivery in the morning.-The window shades left considerable gaps so that someone could see into your room quite easily with a place on the bottom floor. Not really ideal for most honeymooners I'd imagine.-A fitness center, even a limited one, would be great for longer stays. I enjoyed the Spa with massages from Dani and War but they would of been much better if it was after a good workout.Overall, excellent place if its just you and your significant other. I hope to re-visit when we get the chance to leave the little one with the grandparents :)"
"Lombok","Qunci Villas Hotel","4","B K","
Munich, Germany
","A little paradise","We stayed in a wonderful Villa with an private pool. The Hotel complex is very clean, has a nice garden and beach with a beautiful view to Bali and a very good spa. The breakfast is offered à la carte on the beach and the food is fantastic. The staff are very friendly and try to make a perfect stay. We enjoyed our holidays at Qunci Villas an we want to come back next year."
"Lombok","Qunci Villas Hotel","4","Fiona N","
Newcastle, United Kingdom
","PARADISE","My husband and I stayed at Qunci Villas for three nights last month for the start of our honeymoon. We chose one of of the private pool villas. All I can say is.... we didn't want to leave! Qunci is really something special. The staff are so friendly and welcoming. The food is fantastic and the setting... well it's simply out of this world. The only thing missing in my partner's eyes was a gym. In my opinion however, this isn't necessarily an essential part of a honeymoon ;)"
"Lombok","Qunci Villas Hotel","4","Andreas B","
Lindau, Germany
","feels like paradise","we stayed there the first time for 10 nights; richfull breakfast á la carte direct on the beach; the room is cleaned twice a day; the whole complex has a nice garden and is very clean; there are a lot of employees that try to make an perfect stay for you; mostly young couples; happy hour for Drinks from 5-7 p.m.; beautiful pool with Snacks and Food/Drinks direct to the pool; quiet; good choice and good Quality of Food in the Restaurants; nice Restaurants in the surrounding (Sengiggi) by taxi; small shop nearby; Access to the beach; bathing in the sea only with bathing-shoes (corrals/stones); open air shower in the room; every day mosquito fogging in the room, once a week in the gardens; excellent Service; Nova (Guest Relation Officer of Qunci Villas) tried everything to make your wishes true; for guided tours ask Nova for Agung, the best guide with excellent Service we ever met! (http://www.tripadvisor.com/members/AgungTransportLombok); sunset over Bali; every time again!!!"
"Lombok","Qunci Villas Hotel","4","Boons40","
","Amazing","Arrived days after my 40 th birthday I chose to stay here after reading all the positive reviews ...fantastic service amazing food breathtaking views ... Visited the spa daily sometimes twice in a day every treatment was great .... Loved the hawkers selling on the beach enjoyed the daily chats and laughs with them all very nice people just trying to earn a living and if there is something you are looking for they will find it for you .loved the glasses of cold water staff bring to you while your laying around the pool . Happy hour was Great enjoyed every cocktail I ordered staff very nice to talk to while enjoying a drink or two . I'm laying around the pool now writing this review feeling a little sad I only have one day left but at least I will leave on a high with a 3 hour massage booked on my last day :) Thankyou quinci for unforgettable 40 th birthday I shall return"
"Lombok","Qunci Villas Hotel","4","Northlondontripper","
","Great little hotel and fantastic value","This is a great little hotel and fantastic value for the standard. It feels really well run and thought through. Although they have packed a lot onto the site the grounds are beautiful and the bathrooms, rooms and sitting places outside them feel generous and elegant. I think it is the only place where an outside bathroom (though always beautiful) hasn't slightly given me the creeps.The site is kept beautifully.Because the prices were also very reasonable for all the meals and the food good we did not stray too far from the hotel - clever pricing. The breakfasts were also good - a la carte. I loved that they had not succumbed to buffet breakfasts - which however good always a bit grim - makes you feel you are on the conveyor belt. We had a beach front room which was worth the extra money. Beautiful pool long enough to have a real swim and the sunsets were stunning. Great choice. Would certainly stay here again."
"Lombok","Qunci Villas Hotel","4","dodgystoo","
Edinburgh, United Kingdom
","Heaven on earth","We stayed in a ocean view room but i think all the rooms are beautiful, i stayed here for 3 nights for our 10 year anniversary and everything was amazing. Every member of staff said good morning or good night to you and treated you like you were the only guest.Nothing was too much for the staff from reception-concierge-bar-restaurant-house keeping.My wife is originally from Bali but we chose Lombok for our anniversary alone time together and this was the first time my wife had ever visited the neighbouring island, By the end of the 3 nights, she wanted to stay another.If Quinci doesnt have it, The staff will find it.I had a problem getting a dress made for a wedding in Bali and had lost hope after asking all the tailors i could find in Mataram and sourrounding area, but the concierge Nova didnt just ask around but he didnt stop until he found a tailor who could help us, even though it was due in 2 days. The rooms are amazing, the location on the beach is amazing but the staff are why this place is way above anywhere i have stayed anywhere in the world. The hotel is very close to the beach front and a few hawkers sell there items, but dont be scared to talk to them, there just trying to make a living. As i said to my wife, A little money there way is boosting the economy and helping kids go to school.faultless, book it"
"Lombok","Qunci Villas Hotel","4","eMBieAntwerp","
Antwerp, Belgium
","Perfect stay","Two nights stay review. Large hotel, beautiful grounds and garden, 3 separate swimming pools each of quite a large size. Plenty of sunbeds available without a fight in the early hours to get one.Location next to the ocean (no beach available). approx. 3km outside Senggigi.Rooms (large) are in kind of cottages with ground and first floor.Only ground floor rooms have an outside bathroom, the rooms on the first floor do have a large and topped terrace with daybed and chair.We stayed in a room on the first floor which was clean, large, light and had a good size bathroom with good shower (no bath).Shampoo and shower gel are the types that comes in a small pot with cork that is filled up every day.Service was perfect in every way !!! Food was very good, had breakfast and diner here. Many romantic tables and sites available for couples on honeymoon !Not to forget...happy hour in the bar between 5 and 7 pm were good tasting cocktails are served !One small minor...early wake-up from the mosque (very) near the hotel.We had a perfect stay here !!!"
"Lombok","Qunci Villas Hotel","4","SSS111S","
","Amazing!!","The view, the service, the effort put into entertaining the guests (nightly themed events), the cleanliness.. Everything was absolutely amazing. We stayed for 4 nights at room 78 (partial ocean view). The sea breeze, the tranquility.. I am having trouble finding adjectives to describe this place. From the moment we were picked up by Samsul (qunci staff) who made the one hour trip so enjoyable, Nova, Echo and all the girls from the spa and all the guys from the reception were attentive, fast and provided personalised service. I strongly recommend this place to anyone who wants to relax.. I mean truly relax!!"
"Lombok","Qunci Villas Hotel","4","Jackl1969","
Stevenage, United Kingdom
","Honeymoon Paradise","We stayed at this beautiful resort for the first part of our honeymoon in 2009 (cant believe I haven't reviewed it yet!). Everything about this resort is perfect, from the beach front location to the friendly staff and the food in the restaurant. We stayed here on our first anniversary also and had a beach front dinner in the amazing gazebo...just perfect. The rooms are amazing, peaceful, and romantic. I can still remember my first walk on the beach, I was completely in love with the place!"
